customer_id;full_name;registration_date;city;first_touch_channel
207943;Иванов Сергей Николаевич;2024-03-29;Миасс;Organic
207944;Григорьев Эмиль Романович;2023-07-24;Новосибирск;Organic
207945;Бойко Вера Юрьевна;2024-01-05;Казань;Organic
207946;Жумабаев Николай Дмитриевна;2023-09-08;Самара;VK Ads
207947;Миронов Фёдор Викторовна;2023-06-23;Челябинск;VK Ads
207948;Каримов Екатерина Антонович;2024-04-29;Челябинск;Direct
207949;Герасимов Артур Игоревна;2024-03-10;Челябинск;Yandex Ads
207950;Садыков Глеб Павлович;2024-05-01;Челябинск;Organic
207951;Нуриев Яна Игоревич;2024-06-16;Челябинск;Email
207952;Кадыров Валерия Антонович;2023-01-22;Магнитогорск;Telegram
207953;Хасанов Владимир Александрович;2024-08-21;Миасс;VK Ads
207954;Петров Игорь Юрьевич;2023-05-20;Миасс;Referral
207955;Соловьёв Антон Сергеевич;2023-02-12;Челябинск;Referral
207956;Хабибуллин Юлия Игоревна;2024-02-20;Уфа;Yandex Ads
207957;Петросян Диана Юрьевич;2023-01-08;Казань;Email
207958;Михайлов Гузель Николаевна;2024-06-24;Курган;Direct
207959;Романов Оксана Алексеевич;2023-09-09;Челябинск;Direct
207960;Жумабаев Георгий Андреевна;2023-06-07;Челябинск;Yandex Ads
207961;Цветков Павел Евгеньевич;2023-07-24;Златоуст;Yandex Ads
207962;Капустин Татьяна Андреевна;2023-05-17;Челябинск;Telegram
207963;Каримов Надежда Олегович;2024-04-20;Челябинск;Referral
207964;Рябов Антон Романовна;2024-04-05;Челябинск;Direct
207965;Цой Алёна Михайлович;2023-12-30;Магнитогорск;VK Ads
207966;Ахметжанов Евгения Викторович;2024-02-22;Челябинск;VK Ads
207967;Соболев Фёдор Андреевич;2023-10-20;Челябинск;Telegram
207968;Козлов Борис Дмитриевна;2023-10-15;Челябинск;VK Ads
207969;Бондаренко Евгений Иванович;2023-09-20;Челябинск;Telegram
207970;Садыков Руслан Олеговна;2023-03-19;Копейск;Yandex Ads
207971;Киселёв Динара Сергеевна;2023-07-15;Магнитогорск;Referral
207972;Логинов Константин Андреевич;2024-02-13;Екатеринбург;Email
207973;Семёнов Амина Иванович;2023-08-07;Уфа;Organic
207974;Назаров Аделина Александрович;2024-07-22;Челябинск;Direct
207975;Лазарев Зарина Владимирович;2024-05-28;Челябинск;Organic
207976;Сорокин Лейла Юрьевна;2023-12-04;Курган;Yandex Ads
207977;Кондратьев Диана Михайлович;2024-04-29;Москва;Email
207978;Гарипов Борис Павлович;2023-10-26;Новосибирск;Telegram
207979;Гусев Анна Михайловна;2024-07-22;Челябинск;Direct
207980;Щербаков Никита Сергеевна;2024-04-28;Санкт-Петербург;Referral
207981;Кондратьев Георгий Юрьевич;2024-06-20;Екатеринбург;Telegram
207982;Андреев Борис Юрьевна;2023-04-09;Челябинск;Direct
207983;Щербаков Егор Евгеньевна;2023-02-18;Уфа;Email
207984;Валеев Артём Николаевна;2024-05-04;Челябинск;Organic
207985;Фомин Милана Михайлович;2023-11-25;Казань;VK Ads
207986;Григорян Лилия Владимирович;2023-02-10;Санкт-Петербург;VK Ads
207987;Ершов Эдуард Алексеевич;2024-08-13;Миасс;Yandex Ads
207988;Ибрагимов Георгий Михайловна;2024-04-01;Челябинск;Referral
207989;Кузьмин Алексей Романовна;2024-03-14;Челябинск;Organic
207990;Воробьёв Эдуард Александрович;2023-09-08;Копейск;Referral
207991;Григорьев Ирина Владимировна;2023-06-15;Челябинск;VK Ads
207992;Соколов Руслан Олеговна;2023-03-26;Златоуст;Direct
207993;Капустин Алексей Андреевич;2023-02-06;Пермь;Direct
207994;Мартиросян Ольга Сергеевич;2024-08-14;Магнитогорск;Organic
207995;Макаров Лейла Игоревич;2023-11-04;Магнитогорск;VK Ads
207996;Куликов Марат Сергеевна;2024-02-14;Копейск;VK Ads
207997;Мухаметшин Вера Сергеевич;2023-07-06;Миасс;Email
207998;Беляев Валерия Юрьевна;2023-12-12;Пермь;Organic
207999;Белов Наталья Павловна;2023-05-03;Тюмень;Yandex Ads
208000;Романов Светлана Николаевич;2024-01-05;Ижевск;Organic
208001;Денисов Ярослав Алексеевич;2023-03-19;Копейск;Organic
208002;Аветисян Самвел Романович;2024-03-31;Челябинск;Organic
208003;Соколов Милана Николаевич;2023-03-27;Челябинск;VK Ads
208004;Медведев Егор Николаевич;2023-01-03;Челябинск;Organic
208005;Романов Руслан Олеговна;2024-07-20;Челябинск;Organic
208006;Арутюнян Фёдор Николаевич;2024-08-02;Челябинск;Organic
208007;Яковлев Роман Алексеевна;2024-03-10;Челябинск;Yandex Ads
208008;Павлов Диана Алексеевна;2023-10-14;Челябинск;Direct
208009;Саркисян Станислав Евгеньевна;2023-11-08;Екатеринбург;Direct
208010;Королёв Ярослав Сергеевич;2024-02-21;Челябинск;Organic
208011;Афанасьев Денис Викторовна;2024-01-14;Уфа;Email
208012;Макаров Алёна Антонович;2023-10-09;Магнитогорск;Direct
208013;Фролов Ольга Игоревна;2023-06-18;Челябинск;Telegram
208014;Тен Марина Романович;2023-04-16;Тюмень;Organic
208015;Лебедев Елена Андреевич;2024-04-06;Миасс;Organic
208016;Голубев Амина Викторовна;2023-04-13;Златоуст;Direct
208017;Морозов Ирина Алексеевич;2023-01-23;Миасс;Organic
208018;Кузнецов Егор Андреевна;2024-07-17;Екатеринбург;Direct
208019;Ковалёв Ксения Владимировна;2024-02-29;Копейск;Direct
208020;Кравченко Наталья Владимирович;2024-07-12;Казань;Organic
208021;Гончаренко Дмитрий Михайловна;2024-02-11;Казань;VK Ads
208022;Мельник Мария Игоревна;2024-08-22;Москва;Direct
208023;Быков Денис Игоревич;2023-02-15;Челябинск;Email
208024;Орлов Диана Павлович;2024-08-03;Миасс;Referral
208025;Ильин Ярослав Иванович;2024-07-16;Челябинск;Direct
208026;Ли Юрий Игоревна;2023-03-16;Москва;VK Ads
208027;Сафонов Руслан Сергеевич;2023-06-24;Челябинск;VK Ads
208028;Григорьев Юлия Андреевна;2023-01-30;Сургут;Yandex Ads
208029;Григорян Татьяна Викторович;2024-04-13;Казань;Organic
208030;Максимов Элина Евгеньевна;2023-11-28;Екатеринбург;VK Ads
208031;Сергеев Мария Павлович;2023-09-22;Новосибирск;Direct
208032;Макаров Роман Павловна;2023-03-12;Нижневартовск;Organic
208033;Быков Арсен Евгеньевна;2023-10-12;Челябинск;Telegram
208034;Медведев Арсен Михайловна;2024-08-21;Москва;Organic
208035;Соколов Гузель Ивановна;2024-06-02;Миасс;Yandex Ads
208036;Зайцев Никита Юрьевич;2024-03-11;Копейск;Organic
208037;Юсупов Карина Ивановна;2023-11-18;Сургут;Organic
